t_100,V_in_100,I_out_100,t_200,V_in_200,I_out_200,t_400,V_in_400,I_out_400,t_800,V_in_800,I_out_800,t_1600,V_in_1600,I_out_1600,t_3200,V_in_3200,I_out_3200,t_6400,V_in_6400,I_out_6400,t_12800,V_in_12800,I_out_12800,t_25600,V_in_25600,I_out_25600,t_51200,V_in_51200,I_out_51200,t_102400,V_in_102400,I_out_102400,t_204800,V_in_204800,I_out_204800,t_409600,V_in_409600,I_out_409600,t_819200,V_in_819200,I_out_819200,t_1638400,V_in_1638400,I_out_1638400,t_3276800,V_in_3276800,I_out_3276800,t_6553600,V_in_6553600,I_out_6553600
4.120000000000000051e-02,1.129502724782338374e+00,-7.894186441932635787e-07,2.060000000000000026e-02,1.129502724782338374e+00,-1.637621397096037662e-06,1.030000000000000013e-02,1.129502724782338374e+00,-3.454091471791329702e-06,5.150000000000000064e-03,1.129502724782338374e+00,-7.169627053813830654e-06,2.575000000000000032e-03,1.129502724782338374e+00,-1.288796087265167882e-05,1.287500000000000016e-03,1.129502724782338374e+00,-1.692452330879442264e-05,6.437500000000000080e-04,1.129502724782338374e+00,-1.713653992933216022e-05,3.218750000000000040e-04,1.129502724782338374e+00,-1.606745264824014578e-05,1.609375000000000020e-04,1.129502724782338374e+00,-1.519541951942495600e-05,8.046875000000000100e-05,1.129502724782338374e+00,-1.468082082678159548e-05,4.023437500000000050e-05,1.129502724782338374e+00,-1.440544767099987463e-05,2.011718750000000025e-05,1.129502724782338374e+00,-1.426348859804956608e-05,1.005859375000000012e-05,1.129502724782338374e+00,-1.419147451311924082e-05,5.029296875000000062e-06,1.129502724782338374e+00,-1.415521319692721523e-05,2.514648437500000031e-06,1.129502724782338374e+00,-1.413701952586918277e-05,1.257324218750000016e-06,1.129502724782338374e+00,-1.412790700714956271e-05,6.286621093750000078e-07,1.129502724782338374e+00,-1.412334683578648418e-05
4.130000000000000338e-02,1.202798235245334579e+00,-7.457908202443904655e-07,2.065000000000000169e-02,1.202798235245334579e+00,-1.555603940048797441e-06,1.032500000000000084e-02,1.202798235245334579e+00,-3.312636181262081430e-06,5.162500000000000422e-03,1.202798235245334579e+00,-6.980016233663292863e-06,2.581250000000000211e-03,1.202798235245334579e+00,-1.280037392309324799e-05,1.290625000000000105e-03,1.202798235245334579e+00,-1.717450142218008845e-05,6.453125000000000527e-04,1.202798235245334579e+00,-1.771230109177778764e-05,3.226562500000000264e-04,1.202798235245334579e+00,-1.682299578085185855e-05,1.613281250000000132e-04,1.202798235245334579e+00,-1.603534133132306400e-05,8.066406250000000659e-05,1.202798235245334579e+00,-1.556008738700869436e-05,4.033203125000000330e-05,1.202798235245334579e+00,-1.530350267967814154e-05,2.016601562500000165e-05,1.202798235245334579e+00,-1.517069692195124216e-05,1.008300781250000082e-05,1.202798235245334579e+00,-1.510319691063175751e-05,5.041503906250000412e-06,1.202798235245334579e+00,-1.506917669989691296e-05,2.520751953125000206e-06,1.202798235245334579e+00,-1.505209956366509668e-05,1.260375976562500103e-06,1.202798235245334579e+00,-1.504354430353829148e-05,6.301879882812500515e-07,1.202798235245334579e+00,-1.503926250872589040e-05
4.139999999999999930e-02,1.271346850580053367e+00,-6.992197006474337698e-07,2.069999999999999965e-02,1.271346850580053367e+00,-1.467447224938032784e-06,1.034999999999999983e-02,1.271346850580053367e+00,-3.158107429124922582e-06,5.174999999999999913e-03,1.271346850580053367e+00,-6.762858478304597727e-06,2.587499999999999956e-03,1.271346850580053367e+00,-1.266226974559496243e-05,1.293749999999999978e-03,1.271346850580053367e+00,-1.735669962473574012e-05,6.468749999999999891e-04,1.271346850580053367e+00,-1.821815989379475196e-05,3.234374999999999945e-04,1.271346850580053367e+00,-1.751214623481216675e-05,1.617187499999999973e-04,1.271346850580053367e+00,-1.681197897683695929e-05,8.085937499999999863e-05,1.271346850580053367e+00,-1.637794539104690990e-05,4.042968749999999932e-05,1.271346850580053367e+00,-1.614116175478495443e-05,2.021484374999999966e-05,1.271346850580053367e+00,-1.601803343593403598e-05,1.010742187499999983e-05,1.271346850580053367e+00,-1.595531388993224386e-05,5.053710937499999915e-06,1.271346850580053367e+00,-1.592366904688399519e-05,2.526855468749999957e-06,1.271346850580053367e+00,-1.590777584113329705e-05,1.263427734374999979e-06,1.271346850580053367e+00,-1.589981160330250306e-05,6.317138671874999893e-07,1.271346850580053367e+00,-1.589582508332873598e-05
4.150000000000000216e-02,1.334878040718660452e+00,-6.498890803351175767e-07,2.075000000000000108e-02,1.334878040718660452e+00,-1.373499166043304774e-06,1.037500000000000054e-02,1.334878040718660452e+00,-2.991115069767051827e-06,5.187500000000000271e-03,1.334878040718660452e+00,-6.519010810188183411e-06,2.593750000000000135e-03,1.334878040718660452e+00,-1.247419337425160164e-05,1.296875000000000068e-03,1.334878040718660452e+00,-1.747039886339435679e-05,6.484375000000000338e-04,1.334878040718660452e+00,-1.865211994179647177e-05,3.242187500000000169e-04,1.334878040718660452e+00,-1.813218424812227116e-05,1.621093750000000085e-04,1.334878040718660452e+00,-1.752226742199188513e-05,8.105468750000000423e-05,1.334878040718660452e+00,-1.713116712699818678e-05,4.052734375000000211e-05,1.334878040718660452e+00,-1.691511903864100137e-05,2.026367187500000106e-05,1.334878040718660452e+00,-1.680215408988858377e-05,1.013183593750000053e-05,1.334878040718660452e+00,-1.674446253459872035e-05,5.065917968750000264e-06,1.334878040718660452e+00,-1.671531794697542743e-05,2.532958984375000132e-06,1.334878040718660452e+00,-1.670067139492803241e-05,1.266479492187500066e-06,1.334878040718660452e+00,-1.669332961060145476e-05,6.332397460937500330e-07,1.334878040718660452e+00,-1.668965409843938880e-05
4.160000000000000503e-02,1.393141077078325241e+00,-5.979936447287914426e-07,2.080000000000000251e-02,1.393141077078325241e+00,-1.274130533432273857e-06,1.040000000000000126e-02,1.393141077078325241e+00,-2.812318145739282965e-06,5.200000000000000629e-03,1.393141077078325241e+00,-6.249435584656670925e-06,2.600000000000000314e-03,1.393141077078325241e+00,-1.223688706057691220e-05,1.300000000000000157e-03,1.393141077078325241e+00,-1.751515041920519570e-05,6.500000000000000786e-04,1.393141077078325241e+00,-1.901246859373100762e-05,3.250000000000000393e-04,1.393141077078325241e+00,-1.868066281401211821e-05,1.625000000000000196e-04,1.393141077078325241e+00,-1.816340348279480845e-05,8.125000000000000982e-05,1.393141077078325241e+00,-1.781677997278507589e-05,4.062500000000000491e-05,1.393141077078325241e+00,-1.762232007543442362e-05,2.031250000000000246e-05,1.393141077078325241e+00,-1.751996431782446462e-05,1.015625000000000123e-05,1.393141077078325241e+00,-1.746752843545849466e-05,5.078125000000000614e-06,1.393141077078325241e+00,-1.744099912363260895e-05,2.539062500000000307e-06,1.393141077078325241e+00,-1.742765702853807302e-05,1.269531250000000153e-06,1.393141077078325241e+00,-1.742096667238430304e-05,6.347656250000000767e-07,1.393141077078325241e+00,-1.741761667360126520e-05
4.170000000000000095e-02,1.445906022072372066e+00,-5.437382014040361545e-07,2.085000000000000048e-02,1.445906022072372066e+00,-1.169733489700668443e-06,1.042500000000000024e-02,1.445906022072372066e+00,-2.622422286816247780e-06,5.212500000000000119e-03,1.445906022072372066e+00,-5.955196691968088490e-06,2.606250000000000060e-03,1.445906022072372066e+00,-1.195128734417607620e-05,1.303125000000000030e-03,1.445906022072372066e+00,-1.749077767822250541e-05,6.515625000000000149e-04,1.445906022072372066e+00,-1.929778371809672495e-05,3.257812500000000075e-04,1.445906022072372066e+00,-1.915541733815803561e-05,1.628906250000000037e-04,1.445906022072372066e+00,-1.873285688812079889e-05,8.144531250000000186e-05,1.445906022072372066e+00,-1.843207812773181873e-05,4.072265625000000093e-05,1.445906022072372066e+00,-1.825997386576226278e-05,2.036132812500000047e-05,1.445906022072372066e+00,-1.816863125070814798e-05,1.018066406250000023e-05,1.445906022072372066e+00,-1.812165798173809308e-05,5.090332031250000117e-06,1.445906022072372066e+00,-1.809784864478330179e-05,2.545166015625000058e-06,1.445906022072372066e+00,-1.808586366179554364e-05,1.272583007812500029e-06,1.445906022072372066e+00,-1.807985113759378915e-05,6.362915039062500146e-07,1.445906022072372066e+00,-1.807683987310449887e-05
4.180000000000000382e-02,1.492964636568931747e+00,-4.873368718086880835e-07,2.090000000000000191e-02,1.492964636568931747e+00,-1.060720042285601012e-06,1.045000000000000095e-02,1.492964636568931747e+00,-2.422176925197907889e-06,5.225000000000000477e-03,1.492964636568931747e+00,-5.637455358606848152e-06,2.612500000000000239e-03,1.492964636568931747e+00,-1.161852135665156377e-05,1.306250000000000119e-03,1.492964636568931747e+00,-1.739737682852009166e-05,6.531250000000000597e-04,1.492964636568931747e+00,-1.950693930644590315e-05,3.265625000000000298e-04,1.492964636568931747e+00,-1.955457418134804603e-05,1.632812500000000149e-04,1.492964636568931747e+00,-1.922838026553767902e-05,8.164062500000000746e-05,1.492964636568931747e+00,-1.897463329112396342e-05,4.082031250000000373e-05,1.492964636568931747e+00,-1.882556388143054554e-05,2.041015625000000186e-05,1.492964636568931747e+00,-1.874559489650342117e-05,1.020507812500000093e-05,1.492964636568931747e+00,-1.870426962296186174e-05,5.102539062500000466e-06,1.492964636568931747e+00,-1.868327422545367541e-05,2.551269531250000233e-06,1.492964636568931747e+00,-1.867269365382513092e-05,1.275634765625000117e-06,1.492964636568931747e+00,-1.866738269026155264e-05,6.378173828125000583e-07,1.492964636568931747e+00,-1.866472204415124125e-05
4.189999999999999974e-02,1.534131201715614345e+00,-4.290122462233527375e-07,2.094999999999999987e-02,1.534131201715614345e+00,-9.475204174605299945e-07,1.047499999999999994e-02,1.534131201715614345e+00,-2.212372337843199393e-06,5.237499999999999968e-03,1.534131201715614345e+00,-5.297465564453571443e-06,2.618749999999999984e-03,1.534131201715614345e+00,-1.123990237332986913e-05,1.309374999999999992e-03,1.534131201715614345e+00,-1.723531648058094901e-05,6.546874999999999960e-04,1.534131201715614345e+00,-1.963910991722538616e-05,3.273437499999999980e-04,1.534131201715614345e+00,-1.987655805387941054e-05,1.636718749999999990e-04,1.534131201715614345e+00,-1.964801801065779019e-05,8.183593749999999950e-05,1.534131201715614345e+00,-1.944230424560138685e-05,4.091796874999999975e-05,1.534131201715614345e+00,-1.931685799704082918e-05,2.045898437499999988e-05,1.534131201715614345e+00,-1.924857824328984852e-05,1.022949218749999994e-05,1.534131201715614345e+00,-1.921306405715176148e-05,5.114746093749999969e-06,1.534131201715614345e+00,-1.919496545833222737e-05,2.557373046874999984e-06,1.534131201715614345e+00,-1.918583105474530468e-05,1.278686523437499992e-06,1.534131201715614345e+00,-1.918124261176674432e-05,6.393432617187499961e-07,1.534131201715614345e+00,-1.917894308439007338e-05
4.200000000000000261e-02,1.569243251887002755e+00,-3.689945052992256192e-07,2.100000000000000130e-02,1.569243251887002755e+00,-8.305813624286447097e-07,1.050000000000000065e-02,1.569243251887002755e+00,-1.993836527607802381e-06,5.250000000000000326e-03,1.569243251887002755e+00,-4.936569093899201599e-06,2.625000000000000163e-03,1.569243251887002755e+00,-1.081692463036358669e-05,1.312500000000000082e-03,1.569243251887002755e+00,-1.700523621256006147e-05,6.562500000000000408e-04,1.569243251887002755e+00,-1.969377393341744707e-05,3.281250000000000204e-04,1.569243251887002755e+00,-2.012009823250772024e-05,1.640625000000000102e-04,1.569243251887002755e+00,-1.999011400501542291e-05,8.203125000000000510e-05,1.569243251887002755e+00,-1.983324530756532867e-05,4.101562500000000255e-05,1.569243251887002755e+00,-1.973191729916975990e-05,2.050781250000000127e-05,1.569243251887002755e+00,-1.967559624558892672e-05,1.025390625000000064e-05,1.569243251887002755e+00,-1.964603330512205198e-05,5.126953125000000318e-06,1.569243251887002755e+00,-1.963090293189231035e-05,2.563476562500000159e-06,1.569243251887002755e+00,-1.962325074566485751e-05,1.281738281250000080e-06,1.569243251887002755e+00,-1.961940293175948731e-05,6.408691406250000398e-07,1.569243251887002755e+00,-1.961747359830045778e-05
4.210000000000000547e-02,1.598162215862242164e+00,-3.075205116402331264e-07,2.105000000000000274e-02,1.598162215862242164e+00,-7.103643822157769616e-07,1.052500000000000137e-02,1.598162215862242164e+00,-1.767431955495188156e-06,5.262500000000000684e-03,1.598162215862242164e+00,-4.556190240435080863e-06,2.631250000000000342e-03,1.598162215862242164e+00,-1.035125742766402401e-05,1.315625000000000171e-03,1.598162215862242164e+00,-1.670804404616161543e-05,6.578125000000000855e-04,1.598162215862242164e+00,-1.967071562112378730e-05,3.289062500000000428e-04,1.598162215862242164e+00,-2.028423357541085168e-05,1.644531250000000214e-04,1.598162215862242164e+00,-2.025331815200965481e-05,8.222656250000001069e-05,1.598162215862242164e+00,-2.014591361124821626e-05,4.111328125000000535e-05,1.598162215862242164e+00,-2.006910373837441107e-05,2.055664062500000267e-05,1.598162215862242164e+00,-2.002496365843156563e-05,1.027832031250000134e-05,1.598162215862242164e+00,-2.000146863505593604e-05,5.139160156250000668e-06,1.598162215862242164e+00,-1.998936620008668090e-05,2.569580078125000334e-06,1.598162215862242164e+00,-1.998322643090178760e-05,1.284790039062500167e-06,1.598162215862242164e+00,-1.998013443163319566e-05,6.423950195312500835e-07,1.598162215862242164e+00,-1.997858290628953880e-05
4.220000000000000140e-02,1.620773963702336840e+00,-2.448328750145579578e-07,2.110000000000000070e-02,1.620773963702336840e+00,-5.873439183209262141e-07,1.055000000000000035e-02,1.620773963702336840e+00,-1.534052136917100434e-06,5.275000000000000175e-03,1.620773963702336840e+00,-4.157830185617306539e-06,2.637500000000000087e-03,1.620773963702336840e+00,-9.844738540937183081e-06,1.318750000000000044e-03,1.620773963702336840e+00,-1.634491286309222723e-05,6.593750000000000219e-04,1.620773963702336840e+00,-1.957002598096869276e-05,3.296875000000000109e-04,1.620773963702336840e+00,-2.036831631537665806e-05,1.648437500000000055e-04,1.620773963702336840e+00,-2.043659170511880654e-05,8.242187500000000273e-05,1.620773963702336840e+00,-2.037907519769993717e-05,4.121093750000000137e-05,1.620773963702336840e+00,-2.032708659382503690e-05,2.060546875000000068e-05,1.620773963702336840e+00,-2.029530168825002939e-05,1.030273437500000034e-05,1.620773963702336840e+00,-2.027796730608906155e-05,5.151367187500000171e-06,1.620773963702336840e+00,-2.026894057216202917e-05,2.575683593750000085e-06,1.620773963702336840e+00,-2.026433745088367750e-05,1.287841796875000043e-06,1.620773963702336840e+00,-2.026201346896037303e-05,6.439208984375000213e-07,1.620773963702336840e+00,-2.026084587489379956e-05
4.230000000000000426e-02,1.636989257168889322e+00,-1.811789948846976325e-07,2.115000000000000213e-02,1.636989257168889322e+00,-4.620054763123676387e-07,1.057500000000000107e-02,1.636989257168889322e+00,-1.294618115396343471e-06,5.287500000000000533e-03,1.636989257168889322e+00,-3.743061074588803769e-06,2.643750000000000266e-03,1.636989257168889322e+00,-9.299366968822451088e-06,1.321875000000000133e-03,1.636989257168889322e+00,-1.591727577623257942e-05,6.609375000000000666e-04,1.636989257168889322e+00,-1.939210238896112319e-05,3.304687500000000333e-04,1.636989257168889322e+00,-2.037201461624425425e-05,1.652343750000000167e-04,1.636989257168889322e+00,-2.053921136735849912e-05,8.261718750000000833e-05,1.636989257168889322e+00,-2.053180988466019394e-05,4.130859375000000416e-05,1.636989257168889322e+00,-2.050484772505235508e-05,2.065429687500000208e-05,1.636989257168889322e+00,-2.048554343434635220e-05,1.032714843750000104e-05,1.636989257168889322e+00,-2.047443810428709182e-05,5.163574218750000520e-06,1.636989257168889322e+00,-2.046852269579718892e-05,2.581787109375000260e-06,1.636989257168889322e+00,-2.046547438884209033e-05,1.290893554687500130e-06,1.636989257168889322e+00,-2.046392759595900488e-05,6.454467773437500651e-07,1.636989257168889322e+00,-2.046314854112987007e-05
4.240000000000000019e-02,1.646744101906648217e+00,-1.168100840348439563e-07,2.120000000000000009e-02,1.646744101906648217e+00,-3.348437097590434364e-07,1.060000000000000005e-02,1.646744101906648217e+00,-1.050074827628901389e-06,5.300000000000000024e-03,1.646744101906648217e+00,-3.313519811540889502e-06,2.650000000000000012e-03,1.646744101906648217e+00,-8.717295043758484412e-06,1.325000000000000006e-03,1.646744101906648217e+00,-1.542682047379577759e-05,6.625000000000000029e-04,1.646744101906648217e+00,-1.913764702823320709e-05,3.312500000000000015e-04,1.646744101906648217e+00,-2.029531388250971019e-05,1.656250000000000007e-04,1.646744101906648217e+00,-2.056077214580432619e-05,8.281250000000000037e-05,1.646744101906648217e+00,-2.060351489809737047e-05,4.140625000000000018e-05,1.646744101906648217e+00,-2.060168559008272639e-05,2.070312500000000009e-05,1.646744101906648217e+00,-2.059493809946185000e-05,1.035156250000000005e-05,1.646744101906648217e+00,-2.059010564916849865e-05,5.175781250000000023e-06,1.646744101906648217e+00,-2.058732491153053958e-05,2.587890625000000012e-06,1.646744101906648217e+00,-2.058584344917361282e-05,1.293945312500000006e-06,1.646744101906648217e+00,-2.058507994981558734e-05,6.469726562500000029e-07,1.646744101906648217e+00,-2.058469250879738831e-05
4.250000000000000305e-02,1.649999999999999911e+00,-5.198017714874863353e-08,2.125000000000000153e-02,1.649999999999999911e+00,-2.063604680588255447e-07,1.062500000000000076e-02,1.649999999999999911e+00,-8.013873742503359369e-07,5.312500000000000382e-03,1.649999999999999911e+00,-2.870901599599980848e-06,2.656250000000000191e-03,1.649999999999999911e+00,-8.100819937710017127e-06,1.328125000000000095e-03,1.649999999999999911e+00,-1.487548255879272349e-05,6.640625000000000477e-04,1.649999999999999911e+00,-1.880766411784408665e-05,3.320312500000000239e-04,1.649999999999999911e+00,-2.013851681692783183e-05,1.660156250000000119e-04,1.649999999999999911e+00,-2.050118894991394511e-05,8.300781250000000596e-05,1.649999999999999911e+00,-2.059390725108235323e-05,4.150390625000000298e-05,1.649999999999999911e+00,-2.061721801410391067e-05,2.075195312500000149e-05,1.649999999999999911e+00,-2.062305395283100517e-05,1.037597656250000075e-05,1.649999999999999911e+00,-2.062451345377713669e-05,5.187988281250000373e-06,1.649999999999999911e+00,-2.062487836129218259e-05,2.593994140625000186e-06,1.649999999999999911e+00,-2.062496959018853419e-05,1.296997070312500093e-06,1.649999999999999911e+00,-2.062499239753872666e-05,6.484985351562500466e-07,1.649999999999999911e+00,-2.062499809938415557e-05
